"","word1","word2","n"
"1185","budget","surplus",1
"1186","budgetary","item",1
"1187","budgetary","items",1
"1188","budgets","recommend",1
"1189","build","planes",1
"1190","building","dams",1
"1191","building","deficiency",1
"1192","building","figures",1
"1193","building","prototypes",1
"1194","building","soundly",1
"1195","builds","highways",1
"1196","built","railroads",1
"1197","builtin","safeguard",1
"1198","burden","individual",1
"1199","burden","onstrate",1
"1200","bureau","crat",1
"1201","bureaucratic","assembly",1
"1202","bureaucratic","elite",1
"1203","bureaucratic","routineers",1
"1204","burgeoning","courses",1
"1205","burglary","larceny",1
"1206","burning","loyalties",1
"1207","burton","jackson",1
"1208","bush’s","warning",1
"1209","business","administration",1
"1210","business","career",1
"1211","business","class",1
"1212","business","community",1
"1213","business","concerned",1
"1214","business","credit",1
"1215","business","downturn",1
"1216","business","enterprises",1
"1217","business","executives",1
"1218","business","experience",1
"1219","business","involved",1
"1220","business","leaders",1
"1221","business","managers",1
"1222","business","organiza",1
"1223","business","prac",1
"1224","business","setback",1
"1225","business","stress",1
"1226","business","surplus",1
"1227","business","travelers",1
"1228","business","truman",1
"1229","business","upturn",1
"1230","businessmen","concerned",1
"1231","businessmen","nationally",1
"1232","businessmen","resent",1
"1233","businessmen's","role",1
"1234","busy","committees",1
"1235","busy","cope",1
"1236","busy","hacking",1
"1237","buy","pay",1
"1238","buy","raw",1
"1239","buying","bonds",1
"1240","buying","set",1
"1241","buying","war",1
"1242","buys","bonds",1
"1243","byelection","recently",1
"1244","bypasses","congress",1
"1245","bypassing","congress",1
"1246","byrd","told",1
"1247","byrd’s","office",1
"1248","byrnes","called",1
"1249","byrnes","resigned",1
"1250","cabinet","committee",1
"1251","cabinet","level",1
"1252","cable","opposition",1
"1253","cal","practice",1
"1254","cal","speeches",1
"1255","cal","writers",1
"1256","calculated","deceit",1
"1257","calgary","alberta",1
"1258","cali","fornia",1
"1259","calif","kilowatts",1
"1260","californ","fight",1
"1261","california","governor",1
"1262","california","grew",1
"1263","california","illinois",1
"1264","california","legislature",1
"1265","california","opposed",1
"1266","california","people",1
"1267","california","politics",1
"1268","california","recently",1
"1269","california","republican",1
"1270","california","supporters",1
"1271","california","washington",1
"1272","california's","credit",1
"1273","california's","enrolled",1
"1274","call","attention",1
"1275","call","liberalism",1
"1276","call","president",1
"1277","call","social",1
"1278","call","switchoffs",1
"1279","called","attention",1
"1280","called","bleak",1
"1281","called","firmness",1
"1282","called","international",1
"1283","called","isolationism",1
"1284","called","loans",1
"1285","called","society",1
"1286","called","stat",1
"1287","callow","phrases",1
"1288","calls","permitted",1
"1289","calls","pseudoliberal",1
"1290","calls","responsible",1
"1291","cally","forced",1
"1292","calm","appraisal",1
"1293","cambridge","examples",1
"1294","campaign","alliance",1
"1295","campaign","chairmen",1
"1296","campaign","committee",1
"1297","campaign","slogan",1
"1298","campaign","techniques",1
"1299","campaign","workers",1
"1300","campaigning","distin",1
"1301","campaigning","methods",1
"1302","campaigning","west",1
"1303","campaigns","lieutenant",1
"1304","candi","date",1
"1305","candi","dates",1
"1306","candidate","appeared",1
"1307","candidate","defeated",1
"1308","candidate","dewey",1
"1309","candidate","eisenhower",1
"1310","candidate","rely",1
"1311","candidate","stricken",1
"1312","candidate","traveled",1
"1313","candidate's","wife",1
"1314","candidates","habit",1
"1315","candidates","kennedy",1
"1316","candidates","taft",1
"1317","canny","maestro",1
"1318","canyon","bill",1
"1319","canyon","project",1
"1320","capehart","capehart",1
"1321","capehart","col",1
"1322","capehart","division",1
"1323","capis","trano",1
"1324","capita","approach",1
"1325","capita","income",1
"1326","capital","community",1
"1327","capital","gains",1
"1328","capital","invested",1
"1329","capital","provided",1
"1330","capitalgains","tax",1
"1331","capitalist","japan",1
"1332","capri","cious",1
"1333","capriciously","reformers",1
"1334","captain","astor's",1
"1335","captive","workers",1
"1336","car","television",1
"1337","carbide","du",1
"1338","card","preferences",1
"1339","career","lucas",1
"1340","carefree","it'sin",1
"1341","carefree","warren",1
"1342","careful","appraisal",1
"1343","careful","perusal",1
"1344","carefully","chosen",1
"1345","carefully","examined",1
"1346","carefully","guarded",1
"1347","carefully","studied",1
"1348","careless","regard",1
"1349","cargoflying","ships",1
"1350","carolina","listed",1
"1351","carolinavirginia","nuclear",1
"1352","carried","california",1
"1353","carries","weight",1
"1354","carry","agricul",1
"1355","carry","fiscal",1
"1356","carry","hollywood's",1
"1357","casehardened","advice",1
"1358","cast","death",1
"1359","casting","absentee",1
"1360","casual","assurance",1
"1361","catastrophic","ill",1
"1362","catchall","committee",1
"1363","catholic","bish",1
"1364","catholic","clergy",1
"1365","ccc","investment",1
"1366","ccf","roots",1
"1367","ccf","socialist",1
"1368","ce","candidate",1
"1369","ceeding","elections",1
"1370","ceedingly","slim",1
"1371","ceiling","price",1
"1372","cent","corporate",1
"1373","cent","half",1
"1374","cent","nature",1
"1375","cent","parity",1
"1376","cent","patman",1
"1377","cent","return",1
"1378","cent","score",1
"1379","cent","testimony",1
"1380","central","guidance",1
"1381","central","power",1
"1382","century","ago",1
"1383","cerebral","thrombosis",1
"1384","certified","persons",1
"1385","cessor","finally",1
"1386","chadwick","urey",1
"1387","chain","stores",1
"1388","chairman","butler",1
"1389","chairman","connally",1
"1390","chairman","dealt",1
"1391","chairman","meade",1
"1392","chairman","wilbur",1
"1393","chairman’s","job",1
"1394","chairmen","moley",1
"1395","chance","lehman",1
"1396","chancellor","kent",1
"1397","change","optimism",1
"1398","channels","tunnels",1
"1399","character","chiseled",1
"1400","character","pacity",1
"1401","charge","account",1
"1402","charged","import",1
"1403","charitably","ignore",1
"1404","charles","chaplin",1
"1405","charles","seymour",1
"1406","charles","weaver",1
"1407","chase","smith",1
"1408","cheaper","foreign",1
"1409","check","counties",1
"1410","check","rein",1
"1411","checks","inflation",1
"1412","chemical","companies",1
"1413","chemical","corps",1
"1414","chemical","division",1
"1415","chemical","industry",1
"1416","chemical","products",1
"1417","chemicals","exclusive",1
"1418","chemicals","industry",1
"1419","cherished","objectives",1
"1420","chess","board",1
"1421","chicago","accept",1
"1422","chicago","ill",1
"1423","chicago","philadelphia",1
"1424","chicago","rackets",1
"1425","chicane","force",1
"1426","chick","ens",1
"1427","chief","adviser",1
"1428","chief","beneficiaries",1
"1429","chief","consulting",1
"1430","chief","executive",1
"1431","chief","investigator",1
"1432","chief","labor",1
"1433","chief","means",1
"1434","chief","mover",1
"1435","chief","petty",1
"1436","chief","proponent",1
"1437","chief","qualifications",1
"1438","chiefly","due",1
"1439","childhood","aberrations",1
"1440","children","alike",1
"1441","children’s","education",1
"1442","china","japan",1
"1443","chine","rule",1
"1444","chinese","intervention",1
"1445","chip","industrial",1
"1446","choice","hard",1
"1447","choice","shared",1
"1448","choice","tion",1
"1449","choose","plain",1
"1450","chores","senators",1
"1451","chosen","specific",1
"1452","christian","charity",1
"1453","christian","churches",1
"1454","christian","democrats",1
"1455","chronick","conducted",1
"1456","church","leaders",1
"1457","church","membership",1
"1458","churchill","rallied",1
"1459","ci","vilians",1
"1460","cial","patterns",1
"1461","cial","publication",1
"1462","cial","record",1
"1463","cialistlabor","party",1
"1464","cials","suggesting",1
"1465","cific","aspects",1
"1466","cifically","half",1
"1467","cio","analysis",1
"1468","cio","committee",1
"1469","cio","congressmen",1
"1470","cio","selected",1
"1471","cious","disorderly",1
"1472","circum","stances",1
"1473","circumstance","offer",1
"1474","circumstances","require",1
"1475","cit","financing",1
"1476","cite","ay",1
"1477","cited","quotations",1
"1478","cities","machines",1
"1479","citizen","lost",1
"1480","citizenry","mayor",1
"1481","citizenry","tak",1
"1482","citizens","coalition",1
"1483","citizens","committees",1
"1484","citizens","displayed",1
"1485","citizens","empaneled",1
"1486","citizens","labor",1
"1487","city","bennett",1
"1488","city","block",1
"1489","city","demo",1
"1490","city","government",1
"1491","city","machines",1
"1492","city","mich",1
"1493","city","streets",1
"1494","city","vote",1
"1495","citymanager","plan",1
"1496","civic","leader",1
"1497","civil","functions",1
"1498","civil","rights",1
"1499","civil","war",1
"1500","civilian","command",1
"1501","civilian","nuclear",1
"1502","civilization","witness",1
"1503","civilizations","dis",1
"1504","civilservice","employees",1
"1505","clacking","computer",1
"1506","claim","credit",1
"1507","claimed","superiority",1
"1508","clark's","opinion",1
"1509","class","appeal",1
"1510","class","distinctions",1
"1511","class","division",1
"1512","class","government",1
"1513","class","hatred",1
"1514","class","henry",1
"1515","class","levy",1
"1516","class","party",1
"1517","classic","story",1
"1518","classified","cows",1
"1519","classless","society",1
"1520","claude","debussy",1
"1521","clay","bryan",1
"1522","clayton","powell",1
"1523","clearcut","campaign",1
"1524","clearthinking","congressman",1
"1525","clements","douglas",1
"1526","clergy","justify",1
"1527","clergy","protestant",1
"1528","clergymen","teachers",1
"1529","cleveland","popped",1
"1530","climate","favorable",1
"1531","clinical","psychologist",1
"1532","close","associates",1
"1533","close","balance",1
"1534","close","election",1
"1535","close","loopholes",1
"1536","close","numerous",1
"1537","close","range",1
"1538","close","touch",1
"1539","closely","controlled",1
"1540","closely","japan’s",1
"1541","closely","knit",1
"1542","cloudy","clay",1
"1543","club","houses",1
"1544","clubs","libraries",1
"1545","clumsy","laws",1
"1546","clumsy","politically",1
"1547","coal","exports",1
"1548","coal","oil",1
"1549","coast","trip",1
"1550","coattail","riders",1
"1551","coattails","broad",1
"1552","cohesive","unified",1
"1553","coincidences","favoring",1
"1554","col","laborator",1
"1555","col","lapse",1
"1556","col","lection",1
"1557","cold","satisfaction",1
"1558","cold","war",1
"1559","colleague","lawrence",1
"1560","colleagues","topped",1
"1561","collect","timate",1
"1562","collective","bargain",1
"1563","collective","farms",1
"1564","collective","political",1
"1565","collectively","formed",1
"1566","college","graduate",1
"1567","college","lad",1
"1568","collings","makes",1
"1569","colo","report",1
"1570","colonel","house",1
"1571","colorado","election",1
"1572","colorado","fight",1
"1573","colorado","note",1
"1574","colorado","river",1
"1575","colorado","springs",1
"1576","colossal","cost",1
"1577","columbia","barring",1
"1578","columbia","presidency",1
"1579","columbia","s.c",1
"1580","columnar","layout",1
"1581","columns","accurately",1
"1582","columns","note",1
"1583","columns","written",1
"1584","combined","pay",1
"1585","comfortable","conviction",1
"1586","comfortable","majority",1
