"","word1","word2","date","year","month","day","filename"
"287","car","television","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"288","television","set","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"289","capehart","dealer","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"290","offers","counsel","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"291","musical","requirements","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"292","organ","instruments","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"293","instruments","sheet","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"294","sheet","music","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"295","music","recordings","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"296","recordings","capehart","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"297","farnsworth","vision","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"298","vision","radio","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"299","radio","corporation","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"300","corporation","ft","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"301","ft","wayne","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"302","wayne","farnsworth","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"303","reproduction","television","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"304","engulfed","cathedral","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"305","claude","debussy","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"306","debussy","painted","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"307","impressionistic","tone","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"308","tone","poem","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"309","poem","tells","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"310","breton","legend","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"311","sea","reprints","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"312","previous","paintings","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"313","capehart","dealer","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"314","modest","charge","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"315","capehart","capehart","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"316","georgian","illustrated","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"317","time","proved","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"318","proved","record","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"319","record","changer","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"320","fm","radio","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"321","newsweek","persp","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"322","persp","ective","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"323","ective","registered","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"324","major","parties","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"325","republican","national","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"326","committee","meets","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"327","joseph","martin","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"328","democratic","committee","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"329","committee","meeting","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"330","follow","politics","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"331","politics","closely","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"332","democratic","chairman","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"333","close","balance","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"334","party","strength","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"335","political","events","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"336","scanty","list","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"337","meaningful","symptoms","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"338","active","candidates","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"339","chairman’s","job","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"340","democratic","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"341","party","post","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"342","frank","walker","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"343","reluctance","leo","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"344","leo","crowley","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"345","crowley","alien","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"346","alien","property","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"347","property","custodian","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"348","frequently","mentioned","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"349","mentioned","joseph","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"350","mccormack","majority","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"351","majority","leader","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"352","patronage","remains","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"353","political","counsel","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"354","republican","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"355","hand","suggests","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"356","prospective","presidential","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"357","presidential","candidacies","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"358","november","victory","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"359","party","insiders","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"360","west","circumstances","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"361","frequently","mentioned","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"362","schroeder","national","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"363","national","committeeman","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"364","committeeman","december","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"365","patent","office","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"366","office","chairmen","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"367","chairmen","moley","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"368","pretty","violently","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"369","violently","opposed","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"370","mccormick","brooks","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"371","strong","call","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"372","national","committeemen","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"373","committeemen","harrison","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"374","iowa","ralph","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"375","sinclair","weeks","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"376","massachusetts","likewise","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"377","likewise","john","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"378","john","hollister","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"379","law","partner","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"380","senator","taft","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"381","party","organization","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"382","exceedingly","slim","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"383","insistent","demand","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"384","foreign","affairs","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"385","april","meeting","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"386","republican","national","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"387","national","committee","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"388","party","policy","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"389","national","policy","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"390","national","committee","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"391","legal","power","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"392","committee’s","job","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"393","national","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"394","party","alive","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"395","conduct","research","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"396","national","affairs","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"397","maintain","contact","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"398","local","organizations","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"399","willkie’s","influence","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"400","forthcoming","meeting","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"401","party","organization","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"402","pretty","deep","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"403","republican","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"404","party","emerged","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"405","internal","conflict","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"406","preconvention","fight","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"407","real","test","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"408","republican","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"409","perspective","u.s","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"410","u.s","registered","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"411","registered","patent","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"412","patent","light","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"413","wuhart","history","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"414","stassen","gaffe","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"415","republican","leaders","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"416","republican","party","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"417","labor","minorities","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"418","independent","people","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"419","population","abroad","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"420","uncommitted","nations","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"421","party","membership","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"422","prepare","ticket","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"423","convert","democrats","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"424","cozen","independents","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"425","conversion","ee","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"426","ee","popular","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"427","hand","true","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"428","true","masters","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"429","politics","design","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"430","design","political","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"431","political","activity","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"432","inspire","party","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"433","vote","strategy","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"434","paying","lip","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"435","lip","service","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"436","republican","party","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"437","party","assumes","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"438","decisive","minority","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"439","called","independents","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"440","republican","ticket","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"441","liberal","democrat","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"442","static","electorate","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"443","political","action","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"444","independents","scorned","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"445","late","ed","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"446","ed","flynn","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"447","intimate","political","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"448","mentor","told","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"449","outlook","flynn","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"450","roosevelt","scoffed","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"451","converting","republicans","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"452","flatter","flynn","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"453","flynn","scorned","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"454","british","elections","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"455","professional","workers","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"456","england","scotland","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"457","scotland","fraud","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"458","lasting","lesson","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"459","lesson","learned","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"460","realists","paid","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"461","opposition","voters","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"462","professional","conservative","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"463","decisive","independ","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"464","billy","graham","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"465","unsaved","independent","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"466","independent","market","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"467","stevenson","received","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"468","million","votes","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"469","truman’s","million","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"470","million","wallace’s","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"471","democratic","families","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"472","eisenhower","received","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"473","received","dewey’s","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"474","dewey’s","million","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"475","conservatively","inclined","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"476","nonvoting","eligibles","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"477","inactive","republicans","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"478","confidently","assume","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"479","static","electorate","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"480","democratic","candidates","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"481","house","received","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"482","reoublican","candidates","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"483","republican","party","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"484","permanent","minority","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"485","contested","districts","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"486","districts","republican","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"487","republican","candidates","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"488","votes","ahead","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"489","single","election","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"490","majority","parties","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"491","party’s","vote","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"492","newsweek","august","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"493","perspective","registered","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"494","registered","u.s","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"495","u.s","patent","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"496","os","angeles","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"497","chicago","acceptle","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"498","acceptle","ance","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"499","ance","speech","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"500","speech","adlai","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"501","adlai","stevenson","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"502","president","eisenhower","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"503","eisenhower","cynically","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"504","cynically","coveted","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"505","direct","contradiction","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"506","grave","charge","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"507","republican","party","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"508","loose","fancy","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"509","fancy","free","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"510","free","rhetoric","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"511","sixteen","repetitions","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"512","word","leadership","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"513","ghostly","nimbus","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"514","stevenson","implies","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"515","president's","program","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
